country,location_name,latitude,longitude,avg_temperature_celsius,avg_precip_mm,avg_humidity,avg_pm25
Chile,Santiago,-33.45,-70.67,6.438848920863309,0.10496402877697841,80.62589928057554,478.1003597122302
Chile,Santiago,-33.45,-70.6667,12.320642978003384,0.03835871404399323,73.85786802030456,66.91032994923857
China,Beijing,39.9289,116.3883,16.32866779089376,0.03709949409780776,36.33726812816189,135.83530354131537
China,Beijing,39.93,116.39,25.246715328467154,0.16985401459854013,65.11678832116789,104.9029197080292
China,Beijing Shi,39.93,116.39,24.3,0.0,75.0,54.9
Colombia,Bogota,4.6,-74.08,13.5,0.02,80.0,13.6
Comoros,Moroni,-11.7042,43.2403,26.97205387205387,0.2853198653198653,72.9074074074074,9.454781144781146
Comoros,Moroni,-11.7,43.24,25.332846715328465,0.10481751824817517,73.4014598540146,4.992518248175183
Congo,Brazzaville,-4.26,15.28,30.81159420289855,0.004565217391304348,51.27536231884058,17.86300724637681
Congo,Brazzaville,-4.2592,15.2847,25.492242833052277,0.1684822934232715,79.94266441821247,26.788709949409782
Costa Rica,San Ignacio,9.8,-84.17,20.098347107438016,0.10057851239669421,87.6198347107438,15.36595041322314
Costa Rica,San Ignacio,9.8,-84.1667,19.096540880503145,0.1340880503144654,83.95597484276729,10.098207547169812
Costa Rica,San Jose,9.9333,-84.0833,19.044649446494468,0.058265682656826565,84.50553505535055,9.226143911439113
Costa Rica,San Juan,9.97,-84.08,23.75,0.19875,74.75,19.8
Cote d'Ivoire,Yamoussoukro,6.8167,-5.2833,23.011764705882353,0.03676470588235294,92.04779411764706,9.54454044117647
Croatia,Zagreb,45.8,16.0,13.887260273972604,0.10091780821917809,70.04383561643836,23.009027397260276
Cuba,Havana,23.13,-82.36,26.524460431654678,0.10129496402877698,87.36690647482014,9.389640287769785
Cuba,Havana,23.1319,-82.3642,21.7035593220339,0.015254237288135594,92.72881355932203,10.003822033898306
Cyprus,Nicosia,35.1667,33.3667,21.83613445378151,0.0359327731092437,55.04201680672269,14.253470588235295
Cyprus,Nicosia,35.17,33.37,33.960144927536234,0.0026086956521739132,37.04347826086956,11.62463768115942
Czech Republic,Prague,50.08,14.47,22.524264705882356,0.15058823529411766,56.13970588235294,6.850257352941177
Czech Republic,Prague,50.0833,14.4667,8.100504201680673,0.052369747899159665,75.79159663865546,20.25220168067227
Democratic Republic of Congo,Kinshasa,-4.3,15.3,26.401504787961695,0.13358413132694938,74.87414500683994,25.137079343365254
Denmark,Copenhagen,55.6667,12.5833,8.703030303030303,0.0708080808080808,79.45622895622895,12.083914141414143
Denmark,Copenhagen,55.67,12.58,19.145652173913042,0.15543478260869564,63.68840579710145,5.412934782608696
Djibouti,Djibouti,11.595,43.1481,30.157070707070705,0.013451178451178452,57.907407407407405,29.65173400673401
Djibouti,Djibouti,11.6,43.15,36.214598540145985,0.07430656934306569,47.98540145985402,22.62886861313869
Dominica,Roseau,15.3,-61.4,26.527434842249658,0.12991769547325105,77.73113854595336,10.647318244170096
Dominican Republic,Santo Domingo,18.4667,-69.9,23.179222972972973,0.1370608108108108,95.66554054054055,13.669451013513513
Dominican Republic,Santo Domingo,18.47,-69.9,26.909420289855074,0.09405797101449276,88.91304347826087,9.280434782608696
Ecuador,Quito,-0.22,-78.5,11.476258992805755,0.01366906474820144,69.05035971223022,19.950539568345324
Ecuador,Quito,-0.2167,-78.5,10.27113752122241,0.10825127334465195,87.28183361629881,8.706969439728352
Egypt,Cairo,30.05,31.25,25.27277701778386,0.0006155950752393981,43.470588235294116,34.313980848153214
El Salvador,San Salvador,13.7086,-89.2031,23.62597623089983,0.1803904923599321,84.8641765704584,21.32393039049236
El Salvador,San Salvador,13.71,-89.2,23.445985401459854,0.438029197080292,94.83211678832117,18.381313868613137
Equatorial Guinea,Malabo,3.75,8.78,27.219424460431654,0.5253237410071943,85.33812949640287,2.61589928057554
Equatorial Guinea,Malabo,3.75,8.7833,26.90235294117647,0.29494117647058826,87.57478991596639,14.651210084033613
Eritrea,Asmara,15.33,38.93,23.151079136690647,0.3234532374100719,44.23741007194245,14.67525179856115
Eritrea,Asmara,15.3333,38.9333,20.575966386554622,0.047142857142857146,44.91596638655462,20.692957983193278
Estonia,Tallinn,59.43,24.73,19.963768115942027,0.12572463768115943,60.65217391304348,5.903260869565218
Estonia,Tallinn,59.4339,24.7281,6.2829679595278245,0.0796964586846543,77.74704890387858,9.0293760539629
Estonie,Tallinn,59.43,24.73,23.3,0.0,61.0,17.6
Ethiopia,Addis Ababa,9.03,38.7,20.71323529411765,0.6929411764705882,59.44117647058823,18.544044117647058
Ethiopia,Addis Ababa,9.0333,38.7,19.338991596638657,0.12191596638655464,50.79831932773109,28.297596638655463
Ethiopia,Addis Abeba,9.03,38.7,19.8,0.34,59.0,7.1
Fiji Islands,Suva,-18.1333,178.4167,25.41159663865546,0.3595798319327731,89.3781512605042,6.109436974789916
Fiji Islands,Suva,-18.13,178.42,22.600719424460433,0.3418705035971223,90.02158273381295,4.345071942446044
Finland,Helsinki,60.1756,24.9342,5.825084175084175,0.0737037037037037,78.23063973063974,7.666910774410775
Finland,Helsinki,60.18,24.93,20.257553956834535,0.08532374100719424,59.33812949640288,5.833992805755395
France,Paris,48.8667,2.3333,11.018381112984823,0.09025295109612143,80.78077571669478,20.97423271500843
France,Paris,48.87,2.33,21.619424460431652,0.150431654676259,58.87769784172662,6.647050359712231
Gabon,Libreville,0.38,9.45,27.807971014492754,0.08565217391304349,73.97101449275362,9.989782608695652
Gabon,Libreville,0.3833,9.45,26.543939393939393,0.21722222222222223,85.6986531986532,15.204730639730641
